gene,avg_log2FC_unsup,padj_unsup,avg_log2FC_supp,padj_supp
AC145285.6,-5.83440345298258,0.00437983486186502,-4.14190582676513,1.02293064879538e-8
NXF1,1.05316194509973,0.0044579589309672,0.756803490552078,1.91442034395341e-8
LIN7C,0.956846758861533,0.00449851922463231,0.715513863149818,7.56076111850714e-5
ENSG00000258181,5.27078080068261,0.00454846847315052,4.06265187725652,1.72746649529489e-8
C5orf17,-6.54994449395566,0.0045799756827394,-7.19154712817683,1.74800289711213e-6
ENSG00000290832,4.4813412857596,0.0045852625538792,4.45620102951134,3.3498478845681605e-52
UBE2S,0.640709698835724,0.00466736647674233,0.877392882220172,6.68191651305709e-29
HEG1,1.74886988451779,0.00467703851489115,0.97112861058938,1.21199864001806e-6
PAFAH1B3,-1.4025635639036,0.00483992152780969,-0.899319851748456,1.38147591972938e-9
AC060780.1,-5.98996439856924,0.0048880270896752,-4.22361004710787,9.315969082373511e-9
AC093495.1,-5.0582208015872,0.00490622773360825,-3.98978531408524,4.2027761628578e-4
SLC30A5,0.950870055796282,0.00490692292749003,1.15348032317547,3.66507611174944e-36
ID3,-0.74301695404952,0.00494949561690948,0.695998519910083,2.83930719875844e-8
LRRN3,-0.995101524470011,0.00495021915696884,-0.836345942729736,1.8227326605164597e-31
C8orf44,4.41758014203593,0.00503133326525952,4.10671672312151,5.1626666538459195e-30
Z94721.1,-5.86266982824,0.00505604884674153,-3.3854283306767,1.7421875742482e-4
HCG27,2.09430210404582,0.00509410922730977,2.2990401444434,1.9139245093714701e-10
CHP1,1.24257174972979,0.00513940340786623,0.603330798980959,6.7721043634234e-4
ENSG00000267598,5.44528433251307,0.00514984032009819,4.97177207474863,8.60594073733811e-21
AL445524.1,-5.91716544103054,0.00529122636582132,-2.59909270740898,5.2325163471572e-4
SIPA1L3,1.26286887954266,0.00540740548026726,0.7262983863285,0.0046286588899031
TRAF3IP1,1.84346892550999,0.00553035042747652,1.24940063001998,5.70083341521965e-8
AC005520.2,-5.79638023084173,0.00560925996932927,-4.39701472170331,3.47522303338554e-11
ELMO2,1.23208248204845,0.00570202553694773,0.882852580779148,3.67036444374234e-7
AC233976.1,-6.68008355363995,0.00595500864486844,-4.67244836502644,3.5139843642628897e-13
AC107214.1,-6.18646656389118,0.00596139040532047,-3.34729984971033,8.75001551621608e-9
SLC9A8,1.2592342296902,0.00610849166164097,0.810995319856089,3.83615114299073e-7
PCSK1N,3.57450434639876,0.00637449429283136,3.40903588062427,5.12128632804978e-14
RABIF,0.887632334335509,0.00639287844369674,1.02397128826371,6.37970297163827e-23
LRP5L,-5.71949793292681,0.00643500084058528,-2.52588424811176,2.01801369596044e-8
WDR45B,-0.729680198257243,0.00646685364519722,-0.647715207692251,1.92368958970706e-12
VPS37D,-5.22022258426349,0.00648924766759115,-3.18597915986855,1.06042475114815e-7
NBEAL2,1.64465110005459,0.00650774334149508,1.62516671297947,1.0254922835541098e-19
PYCR1,-2.47154039357492,0.00653053792592365,-2.54527712605719,2.24064678892832e-5
AL592183.1,-7.06243115672215,0.00654283047096357,-3.83552889199038,2.2611828737981297e-19
ENSG00000290786,5.56124667582716,0.00656009191007885,5.18431082972626,2.46713191488323e-14
AC004889.1,-6.06859491484988,0.00669719518177875,-3.77869765936851,0.0357424402727134
LIN52,1.15299907137722,0.00671156715429185,0.787045200354078,1.15113182483708e-5
H2BC11,7.06189707161753,0.00675158362093211,6.49286889220819,3.97468325401075e-19
ENSG00000289298,7.53718390249949,0.00679234585375063,5.91801150525263,5.65372346356491e-12
IZUMO4,-1.26524876611971,0.00697339305890378,-0.775162036201968,0.00187485413925777
SGPL1,1.44376639752816,0.00705924560763136,1.09561386923693,0.00252368662594167
TOM1L2,1.45298621842263,0.00707819611388852,1.22073831293842,2.82056415988625e-29
MFSD14B,1.03126197971769,0.00707961563304343,0.759651670258847,1.08521177935291e-12
USP38-DT,5.82629329499246,0.00709293112168264,4.16333692449896,1.50272233624862e-5
PLAG1,-1.93426776052643,0.00723782802621041,-1.88209047631094,1.2417221430059599e-40
ENSG00000227598,4.96219137376011,0.00724206752452792,3.27766299272541,0.00244549222175381
UQCC3,-1.17200193447243,0.0072545730004407,-0.671951005594665,0.00186081322663814
ZNF335,1.06584011120176,0.00733771883138881,0.88363027153328,6.369377483695991e-9
PITPNM2,1.13287877242905,0.00740650474437891,0.586049477704365,5.82169609125728e-5
ST3GAL3,1.06272315952659,0.00742231868118155,0.620895568942668,0.00820849964958454
INPP5K,0.587233459464448,0.00753230324082906,0.591781772956086,2.5970895862042e-9
AL109955.1,-5.04931317472596,0.00754366546026623,-3.39004196509413,3.4314589957274e-4
PGAP1,1.52274684094724,0.00769810239091708,1.06631885091736,0.00344316989318399
ENSG00000251661,4.91591689408976,0.00770756861039158,4.63249083208856,2.41768312642624e-24
AL022328.4,-5.50633875126614,0.00772882399912042,-6.14794138548731,4.57091221137421e-11
BIRC6-AS2,4.12236855924769,0.00777131060115241,3.43148186047715,1.03738110607504e-16
DYNC2I2,4.06887528206723,0.00802309585107295,3.77516849409566,1.21266475232107e-19
ENSG00000288744,4.58423787110916,0.00802993951159232,3.05471428473122,7.67732190134236e-5
CRK,1.14756011039285,0.00808887851081662,1.12789193959828,1.01986115985365e-17
AC004797.1,-5.95046952798256,0.00841763919335598,-3.48976085490518,2.90340167446991e-8
NR1D2,0.841974669487349,0.00847163826219479,0.589418331222225,3.12568374194467e-7
SDE2,1.13698158854285,0.00857269142041429,0.72916746975308,1.2133356862437e-4
WDR5B-DT,4.23145183144812,0.00862220272067326,4.76103756894588,2.74615139547278e-63
ST8SIA4,0.954666097189874,0.00866635294910385,0.957292263291877,2.04810387699182e-10
ENSG00000287839,5.43662579262746,0.00886747502800209,5.3028128065732,7.89943448216856e-25
EML2,-0.898469765011984,0.00889587536950027,-1.03263432338675,3.56932212278131e-8
ENSG00000273748,5.0316635837235,0.00899975264651052,5.0016241498793,4.9922923819455294e-31
LRWD1,1.34250632470929,0.00905117136530858,1.49744845322006,2.8320758348400097e-30
TMEM187,-0.958508173897748,0.00911553200188827,-0.888216576769381,5.55044164504693e-8
ENSG00000291079,4.52932284451909,0.00913920730841108,4.17633802004693,1.11088875556443e-25
FBXL16,-3.38653912177145,0.00928472070369477,-1.47904171081401,1.58493646142234e-18
DYRK2,-0.705230725646231,0.00937231845054957,-0.77760631119508306,3.2806594398311895e-30
CBFB,0.86803271168047,0.00947973932265042,0.597813390543361,1.4921524692863302e-9
LINC02987,5.1473959206801,0.00956158299173664,4.73450263380407,3.86805225744686e-15
DSTYK,1.2501457188416,0.00972240792106506,0.969520681334816,9.24967242429118e-7
CDHR3,1.24622427943564,0.00977066398844142,1.03235276769573,3.905402029182e-10
ANKRD44-AS1,5.03945667765321,0.0100577444938318,5.03593683529604,2.86591824293049e-37
KIF3A,1.49283355063716,0.010210498184123,1.34102675464481,1.23495956230554e-28
MT3,-5.58911681927639,0.0102517194005128,-6.23071945349756,8.52199637865171e-10
AL355001.2,-5.58094194471,0.0102884691733925,-3.85138374721726,4.59658918386817e-6
SIRT2,0.825690415528003,0.0107631483916609,0.582741539622535,2.98850613482795e-5
TAGAP-AS1,4.8426162171673,0.0108818769132404,4.38012300386874,5.7569452983621994e-24
AL392172.1,-6.22263219720345,0.0112245251237307,-4.09704021057997,1.28117857280091e-6
CD84,0.724451986031859,0.0113292493172965,1.55886302771735,1.63080644922159e-17
MPC1,0.940937518948965,0.0114457696023265,0.671451360273292,1.30941286996406e-12
NFKBIL1,-1.12449512876441,0.011657948650193,-1.08990104223603,1.08222064018153e-25
NDFIP2,3.2862439258536,0.0119282377200274,3.14773302016185,3.41012134557839e-38
ENSG00000290872,4.7484239097408,0.0119921514494621,5.22645319514582,1.7218601334237097e-42
AL360178.1,-6.08584209554539,0.0120582439954284,-3.16061105973602,5.31337464134007e-13
AC020910.5,-6.33443645146108,0.0120800263226743,-3.50374372216423,1.54355661875026e-16
BTBD6,1.14086537719336,0.0123324808898108,0.879847344998352,9.884951825780549e-12
MSANTD7,5.27390446664607,0.0126047214600725,4.89632367009929,5.0773347253653805e-21
UBE2A,0.746222193788948,0.0126077276487015,0.68793595922266,4.7466348616044e-17
ENSG00000274015,6.34768578497328,0.0127991048518564,6.48941058882631,1.45816774595273e-21
AC147067.1,-6.43677852712686,0.0129806110810093,-2.83565466282343,1.38702024061505e-7
BYSL,1.52354683596892,0.0130909396621634,0.869344336051737,3.72760954812124e-6
CHMP1B,1.24017731037635,0.0135147705602881,1.0531360988798,6.486085583944251e-10
ENSG00000234915,4.99964013598547,0.013928201239001,4.11210586209291,5.00577986306863e-10
UBA6-DT,4.46722072751842,0.013963819241129,4.08873150262875,3.3086778634484803e-21
FBXL3,0.777287890429174,0.0140184677575765,0.766536741486841,2.0674679518186398e-20
ERCC6L2-AS1,4.32857265843845,0.0140443832110784,4.28045340029395,7.060884205007029e-33
AC087500.1,-5.5925427703389,0.0140749994318698,-3.76337700106768,4.77028448444115e-8
ZNF415,-3.24752732790449,0.0141701701824019,-1.90781981633027,4.30213558792453e-7
HIST1H2AK,-5.86179545700136,0.0142012846967133,-5.27281386325936,3.48793868329188e-13
BX284668.6,-4.55371186369027,0.0143623813465222,-5.19531449791143,0.0278684309938775
GNB5,0.835462020787664,0.0144194024187191,0.622579665206494,8.72018295467023e-7
AC093635.1,-4.56856162745816,0.0146419373807241,-5.21016426167932,3.5863672031734e-4
HADH,-1.09538185060801,0.014678971274954501,-1.36767184800347,6.02876726788854e-18
AC087623.2,-4.8221686758962,0.0149389612547522,-4.07754281123048,0.0155706231864628
HIST1H4D,-5.03174047377671,0.0150966694894052,-3.58406275239529,0.00527406673902148
RNF168,0.993839633708653,0.0151092814156254,1.11094782676191,8.546603482859128e-43
SLC25A51,0.753634251390721,0.0151294674607011,0.903394617500709,2.27004372266683e-15
OTUD1,2.03250012586822,0.0151803510261427,1.82488270786329,3.8367002543122197e-19
PLOD3,-0.935214835507551,0.0153123533907887,-1.050692527753,3.96547823617642e-9
FRMD8,1.23044586920843,0.0155092793198055,1.16962095447175,5.52064864973918e-26
LYSMD2,0.615842066228077,0.0155368944053191,0.644418802602144,4.15202684359675e-9
RIC3,1.82732701173009,0.0155544810459842,0.811877387352557,3.6642806231278e-4
AC010618.3,-5.5604682419154,0.0160781181259936,-4.86213904839068,9.04215452424365e-8
HIST1H3H,-5.19932810724904,0.0163012206024641,-5.84093074147021,1.02392769587033e-9
AC027682.4,-4.9897761047898,0.0163218411940971,-5.63137873901096,2.18415205530084e-5
CD44-AS1,2.26022140297719,0.0165586035610178,2.44543996945742,3.1017591329499497e-22
WDR78,-5.89837047724119,0.0165723180433227,-5.10541305391869,2.6541735629696598e-11
DYNLT2B,4.24126755265656,0.0167442400266032,4.10554036186786,2.78502516516826e-32
AP002360.1,-6.07097506534401,0.0168225226200389,-3.42124543638713,9.04157881544335e-9
UBAP1,0.61878276916842,0.0169900243268653,0.622952289454958,6.31267619511567e-8
CXorf21,-6.10380842268831,0.0170941524829793,-3.59205912550563,2.6157646970845503e-14
AC021092.1,-5.69454963470222,0.0170966398324027,-2.96046040343472,3.47910484064003e-5
AC136475.2,-5.51245119261632,0.0171832756072157,-4.78063569664972,3.728224210091511e-9
SIK2,1.42356749171582,0.0172027518905276,1.04449977751476,1.8722442742499e-7
TRAF7,-0.815873819750157,0.0172825616218493,-0.776060518518873,8.87931238666238e-6
AC007384.1,-6.29899697407108,0.0174876813361707,-2.95584314164143,1.46942932307871e-14
AC090825.1,-6.2552995699603,0.017802460373303,-2.86060270079378,3.36898282907923e-6
PSMC3IP,2.78008673324192,0.0180214429196541,3.37184190016767,3.44697516151939e-29
ENSG00000288756,6.64647873423576,0.0180800240031732,6.43382771224103,2.48593377067845e-21
FBXO34,0.834447945079931,0.0180856651619738,0.734828902538065,1.50154762472894e-5
SLC2A11,-1.09831191752214,0.0182033374711163,-0.728483532069859,0.00926883471813184
AC244033.2,-5.34693247487232,0.0186499193586559,-2.89681134078971,0.0464655720782645
TRIM37,1.18552261244841,0.0188019198181408,0.802801715252861,1.71105432921834e-7
LRRC42,-0.910999498886223,0.0189194039570372,-0.88658635334837,0.00205357190343082
TMEM33,0.971319993206233,0.0189880861351303,0.663866976413765,9.09468217179763e-6
GPATCH2,1.3394831005206,0.0195295372432932,1.50902308347797,4.07554368893403e-33
EXOSC7,-1.00417363439924,0.0195709384087577,-1.0591573334027,3.1757706466785e-50
PHF20,0.641916101860613,0.0196890283546029,0.703082061276291,1.7741160342688001e-22
EPOR,-1.2240632968664,0.0198786210575705,-0.978260254870969,6.83773894865179e-5
HEMK1,-1.53431556805619,0.0198816415650963,-2.07618432010848,4.3432548947309096e-20
PDLIM5,1.16313643458517,0.0199802822731298,1.05993559971876,3.08538644820961e-16
STK25,-0.634677511327376,0.0200083475688028,-0.720323499386853,1.69218093963223e-5
CCDC97,0.926900672690051,0.0200733804223358,1.05707167624303,6.568117149051009e-22
HIST1H2AE,-6.09372151079296,0.0202449153379033,-4.89336195153696,1.44538891684123e-14
CORO1A-AS1,4.61725310764937,0.0205211570546474,4.32372681028573,3.8681670545565696e-23
AC012368.1,-6.03660682957154,0.020576345926519,-4.99829045752668,1.0695335713496199e-19
ENSG00000286162,4.19562308309283,0.0205832288902613,3.67512903982863,1.18685640344419e-20
BPGM,1.4741240305581,0.0206960158687784,2.1757896485021,3.30854959698286e-102
GSTM4,-2.21251245684919,0.0207907129442801,-2.06090331249866,0.0221110492445846
SRSF8,-0.936548715144949,0.0214827673219885,-0.958113436358739,5.88294818746406e-27
HS2ST1,1.00912257219479,0.0216780709879496,0.924792282980507,1.21256851003864e-12
HSD17B1-AS1,4.64729031468921,0.0221689160412357,3.8422088854578,5.8637437089302e-15
RUSF1,5.00346096442789,0.0225679595974504,4.22756587813793,4.45758877307194e-13
TXNRD1,-1.45111166589669,0.0230885084568505,-0.770893775255978,4.33256294004453e-16
BACH1,0.926532338623014,0.023289247934081,0.648903943390335,4.17959194590296e-6
ENSG00000290476,5.00727600841693,0.0233912521318353,3.47452444585294,8.3083579448907e-4
AC006116.10,-4.64784458175591,0.0234832221643408,-5.28944721597708,3.36240208798714e-5
BDH1,-1.0913065646225,0.0234853675668121,-1.6473942219464,2.7524456706494e-18
ENSG00000291055,6.31761717204221,0.0238619094349376,5.45732682910528,3.38684411253739e-17
RFX1,2.0088340730006,0.0239456481800339,1.93273710068445,1.2927447606518699e-45
LCP1,-0.636975957870782,0.0239985319335851,-0.667455323271477,1.48744423995672e-52
ENSG00000290833,4.28508232079434,0.0243436228961235,4.27545591315059,6.756289557208719e-42
ANKMY2,-0.820080738803682,0.0244426506171474,-1.15758885321257,6.06227419348208e-5
UBE2V2,-0.843252522230682,0.0248495817617706,-1.25213938379883,2.42726269077883e-53
CASZ1,2.6109211413977,0.0251073209085281,2.39605921458,6.133306914263449e-16
NOP56,0.670805206014313,0.0254633679524396,0.647274708951354,1.6685279290866098e-34
SERPINH1,-1.73134762454879,0.0255703043174551,-2.40743204880669,3.4888919844960197e-12
WASH6P,4.6328047301049,0.02602585446794,3.40916553804391,7.625817065043e-7
MACROD1,-1.79390699210117,0.0261817351323144,-1.66721795975294,1.00343449535986e-8
ENSG00000254777,5.27816061821333,0.02703327139854,4.90843960975327,3.34125399469354e-22
ZBTB18,1.3048005788818,0.027798360689519,0.930148057074632,3.8159368790191e-4
PANK3,1.088491406836,0.0278811470879226,0.602286279886987,0.0358382328724081
TRAV18,-2.21161243666411,0.0279275059158524,-1.97724751348421,4.36485445435976e-11
ITGB2-AS1,-2.11998422433845,0.0282258821751435,-0.671182275409608,1.35214333998024e-12
LINC01011,-2.41153569364778,0.0283143625714715,-1.70086494559948,2.2393439630653e-4
RRAS2,1.1015688642141,0.0287504743667106,0.654930871384971,0.00482101912575352
GABPB1-IT1,-0.911610999984388,0.0301575364690051,-0.756229562051754,5.73241724183305e-11
FXYD7,1.56004333995712,0.0308156557881592,1.20858891659694,5.0331701922229405e-9
NR4A3,4.85304641613202,0.0311013863563777,4.60947496432012,2.07853545121847e-16
ACVR2B,-1.47502402386739,0.0314870582954856,-2.14492343343063,1.17125868637261e-9
ENSG00000231731,5.39118529372077,0.0324832390753174,4.99451564586094,1.36831715859229e-14
BTBD7,0.920435661499419,0.0332853940165849,0.692422352507499,1.33543222030305e-7
RFFL,0.869234258875489,0.0336944855711336,0.784853953580212,2.9773283179977996e-13
GAMT,-1.21723432892038,0.0338449559606385,-0.956299566352082,1.138718089324e-7
IFIT2,1.13410529221753,0.0342841442865573,1.64276597821889,1.08066554347061e-13
NEK11,1.7029957405227,0.0348729996636633,1.65534294299436,7.045940558620719e-11
APMAP,0.836476784445915,0.0349965552255671,0.765576480131392,6.145872534343061e-17
SH2D3C,-1.068050362232,0.0350132433173243,-0.756129439976081,1.30921121749656e-19
AC087645.2,-5.18474536187241,0.0356548253295741,-3.29887269982656,9.370020325781e-4
PAQR3,1.35007510607244,0.0359391705229178,0.955966470732637,1.9069195970595e-4
CMPK2,1.24586734037559,0.03624704968662,0.887618039015632,0.0127568828629499
TATDN1,-0.79459828942575,0.0366465836156519,-0.607897455092644,6.20516704782694e-6
AC023157.3,-4.95160677393241,0.037012755017311,-5.59320940815358,1.26949672064383e-5
KCTD20,0.612380843491607,0.0371308208816172,0.715396817822188,1.32187245004059e-7
ZNF652,-0.73071183163368,0.0373767703692271,-0.689314004220355,3.85685996243288e-15
HSD17B7,-0.629382580132557,0.0373965717549529,-0.634119728906788,0.00288412128222483
DGCR8,1.21132698352776,0.0374346781161066,1.15866049789876,8.77187644643587e-10
DHRS1,-0.676231924863421,0.0378042638240282,-0.925743763253173,8.96094174268754e-6
C19orf54,-6.373306593851,0.0379403059426687,-4.43910698996104,1.3755608631434402e-15
AC073046.1,-4.97917115084139,0.0385036057894942,-3.70558998265455,0.00594659920875475
HINT2,-1.48315851565874,0.0393941509111322,-1.06138107639963,1.94010893927253e-13
KICS2,4.80826743430814,0.0401662267028392,4.28084875339394,7.43228672479916e-14
NT5C,-1.00730452844927,0.0406464200080529,-1.0978043352585,9.9474788823269e-19
AC093249.6,-5.46016911013621,0.041493885542552,-3.3729182392762,7.37743107132774e-6
AL035587.2,-6.25217427558964,0.041579067481602,-5.31684853111424,2.36845170406636e-17
ENSG00000285280,5.07758229937074,0.0417282502403842,4.30745543084089,7.6754119677813e-14
FBXL20,0.611778909514321,0.0426800821194436,0.594989425382244,1.57857065762193e-7
NTHL1,-1.57345047162485,0.0433695934711799,-1.23111450419466,1.3150182465898e-4
ENSG00000270066,6.29374049275014,0.043831645438469,5.02831619888755,7.9245289030002e-5
AC018521.5,-6.10516159209439,0.0441884778168434,-4.13973989163844,5.59673839170288e-10
CSPP1,1.17298495025081,0.0451331900238891,0.905780569474086,1.55373650087339e-18
ANKRD52,1.34555940648008,0.0453178865228713,1.03838218327464,4.38111327373049e-9
KCTD21,2.4893747010808,0.0465335880730117,1.71371074604774,8.18073803038565e-7
ENSG00000289152,5.94746858094477,0.0477518091552327,3.88524022843368,1.5873786423553e-4
AC084018.2,-5.5510135559473,0.0478240512913268,-3.27120941185922,1.331016998573e-4
EHMT2,-0.778254852039517,0.048631948393268,-0.89541296547905,3.18517656513014e-19
ANXA2R-AS1,5.73202628682397,0.0488087009482422,5.10558637901727,1.11770471688385e-13
MAFK,1.41300159790628,0.0492097803249737,1.14058537693643,1.91599130214969e-6
ENSG00000267737,6.1692347866043,0.0498934110399548,5.51987171722462,5.07022724683435e-10
